"Paikka_Id","Aika","Arvo"
2601,"2017-07-25T00:00:00","16.8"
2602,"2017-07-25T00:00:00","18.8"
2603,"2017-07-25T00:00:00","17.2"
2604,"2017-07-25T00:00:00","18.8"
2605,"2017-07-25T00:00:00","17.6"
2606,"2017-07-25T00:00:00","17.4"
2607,"2017-07-25T00:00:00","16.3"
2608,"2017-07-25T00:00:00","14.6"
2609,"2017-07-25T00:00:00","16.2"
2648,"2017-07-25T00:00:00","19.0"
3081,"2017-07-25T00:00:00","19.1"
3094,"2017-07-25T00:00:00","18.2"
1658,"2017-07-26T00:00:00","15.5"
1660,"2017-07-26T00:00:00","16.6"
1661,"2017-07-26T00:00:00","16.0"
1664,"2017-07-26T00:00:00","16.8"
1667,"2017-07-26T00:00:00","19.1"
1672,"2017-07-26T00:00:00","16.4"
1673,"2017-07-26T00:00:00","17.4"
1674,"2017-07-26T00:00:00","18.5"
1685,"2017-07-26T00:00:00","18.1"
1687,"2017-07-26T00:00:00","16.5"
1694,"2017-07-26T00:00:00","17.1"
1696,"2017-07-26T00:00:00","16.4"
1699,"2017-07-26T00:00:00","16.6"
1700,"2017-07-26T00:00:00","16.1"
1705,"2017-07-26T00:00:00","17.0"
1708,"2017-07-26T00:00:00","7.3"
1709,"2017-07-26T00:00:00","16.6"
1711,"2017-07-26T00:00:00","15.3"
1716,"2017-07-26T00:00:00","16.3"
1717,"2017-07-26T00:00:00","15.8"
1720,"2017-07-26T00:00:00","17.1"
2600,"2017-07-26T00:00:00","16.3"
2601,"2017-07-26T00:00:00","16.7"
2602,"2017-07-26T00:00:00","18.6"
2603,"2017-07-26T00:00:00","17.0"
2604,"2017-07-26T00:00:00","18.8"
2605,"2017-07-26T00:00:00","17.6"
2606,"2017-07-26T00:00:00","17.6"
2607,"2017-07-26T00:00:00","16.2"
2608,"2017-07-26T00:00:00","16.3"
2609,"2017-07-26T00:00:00","17.1"
2648,"2017-07-26T00:00:00","18.7"
3081,"2017-07-26T00:00:00","19.1"
3094,"2017-07-26T00:00:00","17.8"
1658,"2017-07-27T00:00:00","15.8"
1660,"2017-07-27T00:00:00","16.8"
1661,"2017-07-27T00:00:00","16.8"
1664,"2017-07-27T00:00:00","17.4"
1667,"2017-07-27T00:00:00","19.1"
1672,"2017-07-27T00:00:00","16.9"
1673,"2017-07-27T00:00:00","18.1"
1674,"2017-07-27T00:00:00","18.7"
1685,"2017-07-27T00:00:00","18.1"
1687,"2017-07-27T00:00:00","16.6"
1694,"2017-07-27T00:00:00","18.2"
1696,"2017-07-27T00:00:00","16.5"
1699,"2017-07-27T00:00:00","16.7"
1700,"2017-07-27T00:00:00","17.5"
1705,"2017-07-27T00:00:00","17.6"
1708,"2017-07-27T00:00:00","8.6"
1709,"2017-07-27T00:00:00","18.6"
1711,"2017-07-27T00:00:00","15.1"
1716,"2017-07-27T00:00:00","17.6"
1717,"2017-07-27T00:00:00","16.1"
1720,"2017-07-27T00:00:00","17.1"
2600,"2017-07-27T00:00:00","16.4"
2601,"2017-07-27T00:00:00","17.2"
2602,"2017-07-27T00:00:00","18.5"
2603,"2017-07-27T00:00:00","17.2"
2604,"2017-07-27T00:00:00","19.1"
2605,"2017-07-27T00:00:00","17.4"
2606,"2017-07-27T00:00:00","18.3"
2607,"2017-07-27T00:00:00","16.2"
2608,"2017-07-27T00:00:00","16.8"
2609,"2017-07-27T00:00:00","17.6"
2648,"2017-07-27T00:00:00","19.6"
3081,"2017-07-27T00:00:00","19.6"
3094,"2017-07-27T00:00:00","18.1"
1658,"2017-07-28T00:00:00","17.3"
1660,"2017-07-28T00:00:00","17.0"
1661,"2017-07-28T00:00:00","17.6"
1664,"2017-07-28T00:00:00","17.3"
1667,"2017-07-28T00:00:00","19.4"
1672,"2017-07-28T00:00:00","17.2"
1673,"2017-07-28T00:00:00","18.0"
1674,"2017-07-28T00:00:00","18.8"
1685,"2017-07-28T00:00:00","20.1"
1687,"2017-07-28T00:00:00","16.6"
1694,"2017-07-28T00:00:00","19.1"
1696,"2017-07-28T00:00:00","17.8"
1699,"2017-07-28T00:00:00","16.8"
1700,"2017-07-28T00:00:00","18.3"
1705,"2017-07-28T00:00:00","18.6"
1708,"2017-07-28T00:00:00","8.7"
1709,"2017-07-28T00:00:00","19.3"
1711,"2017-07-28T00:00:00","15.8"
1716,"2017-07-28T00:00:00","17.5"
1717,"2017-07-28T00:00:00","16.5"
1720,"2017-07-28T00:00:00","18.7"
2600,"2017-07-28T00:00:00","17.0"
2601,"2017-07-28T00:00:00","17.6"
2602,"2017-07-28T00:00:00","19.3"
2603,"2017-07-28T00:00:00","17.0"
2604,"2017-07-28T00:00:00","19.4"
2605,"2017-07-28T00:00:00","17.9"
2606,"2017-07-28T00:00:00","19.7"
2607,"2017-07-28T00:00:00","16.6"
2608,"2017-07-28T00:00:00","16.6"
2609,"2017-07-28T00:00:00","17.0"
2648,"2017-07-28T00:00:00","20.1"
3081,"2017-07-28T00:00:00","20.0"
3094,"2017-07-28T00:00:00","17.8"
1658,"2017-07-29T00:00:00","18.3"
1660,"2017-07-29T00:00:00","17.5"
1661,"2017-07-29T00:00:00","17.2"
1664,"2017-07-29T00:00:00","17.4"
1667,"2017-07-29T00:00:00","20.0"
1672,"2017-07-29T00:00:00","17.4"
1673,"2017-07-29T00:00:00","18.2"
1674,"2017-07-29T00:00:00","19.1"
1685,"2017-07-29T00:00:00","19.3"
1687,"2017-07-29T00:00:00","17.1"
1694,"2017-07-29T00:00:00","19.2"
1696,"2017-07-29T00:00:00","18.3"
1699,"2017-07-29T00:00:00","17.5"
1700,"2017-07-29T00:00:00","19.2"
1705,"2017-07-29T00:00:00","18.6"
1708,"2017-07-29T00:00:00","12.2"
1709,"2017-07-29T00:00:00","19.8"
1711,"2017-07-29T00:00:00","16.0"
1716,"2017-07-29T00:00:00","19.0"
1717,"2017-07-29T00:00:00","17.0"
1720,"2017-07-29T00:00:00","18.3"
2600,"2017-07-29T00:00:00","17.1"
2601,"2017-07-29T00:00:00","17.5"
2602,"2017-07-29T00:00:00","18.9"
2603,"2017-07-29T00:00:00","16.8"
2604,"2017-07-29T00:00:00","18.5"
2605,"2017-07-29T00:00:00","18.2"
2606,"2017-07-29T00:00:00","18.5"
2607,"2017-07-29T00:00:00","16.6"
2608,"2017-07-29T00:00:00","17.2"
2609,"2017-07-29T00:00:00","16.4"
2648,"2017-07-29T00:00:00","19.6"
3081,"2017-07-29T00:00:00","19.9"
3094,"2017-07-29T00:00:00","17.8"
1658,"2017-07-30T00:00:00","18.8"
1660,"2017-07-30T00:00:00","18.0"
1661,"2017-07-30T00:00:00","17.6"
1664,"2017-07-30T00:00:00","18.5"
1667,"2017-07-30T00:00:00","20.2"
1672,"2017-07-30T00:00:00","16.9"
1673,"2017-07-30T00:00:00","17.8"
1674,"2017-07-30T00:00:00","19.5"
1685,"2017-07-30T00:00:00","19.6"
1687,"2017-07-30T00:00:00","17.6"
1694,"2017-07-30T00:00:00","19.1"
1696,"2017-07-30T00:00:00","18.2"
1699,"2017-07-30T00:00:00","17.5"
1700,"2017-07-30T00:00:00","18.7"
1705,"2017-07-30T00:00:00","17.2"
1708,"2017-07-30T00:00:00","12.7"
1709,"2017-07-30T00:00:00","18.0"
1711,"2017-07-30T00:00:00","15.6"
1716,"2017-07-30T00:00:00","18.5"
1717,"2017-07-30T00:00:00","17.1"
1720,"2017-07-30T00:00:00","18.6"
2600,"2017-07-30T00:00:00","17.5"
2601,"2017-07-30T00:00:00","18.0"
2602,"2017-07-30T00:00:00","18.4"
2603,"2017-07-30T00:00:00","17.8"
2604,"2017-07-30T00:00:00","18.7"
2605,"2017-07-30T00:00:00","19.2"
2606,"2017-07-30T00:00:00","18.5"
2607,"2017-07-30T00:00:00","17.1"
2608,"2017-07-30T00:00:00","17.8"
2609,"2017-07-30T00:00:00","14.5"
2648,"2017-07-30T00:00:00","19.7"
3081,"2017-07-30T00:00:00","20.0"
3094,"2017-07-30T00:00:00","17.9"
1658,"2017-07-31T00:00:00","19.3"
1660,"2017-07-31T00:00:00","18.3"
1661,"2017-07-31T00:00:00","18.0"
1664,"2017-07-31T00:00:00","19.1"
1667,"2017-07-31T00:00:00","21.0"
1672,"2017-07-31T00:00:00","17.8"
1673,"2017-07-31T00:00:00","19.1"
1674,"2017-07-31T00:00:00","20.5"
1685,"2017-07-31T00:00:00","20.0"
1687,"2017-07-31T00:00:00","18.5"
1694,"2017-07-31T00:00:00","19.0"
1696,"2017-07-31T00:00:00","18.7"
1699,"2017-07-31T00:00:00","18.4"
1700,"2017-07-31T00:00:00","18.9"
1705,"2017-07-31T00:00:00","18.3"
1708,"2017-07-31T00:00:00","9.3"
1709,"2017-07-31T00:00:00","18.3"
1711,"2017-07-31T00:00:00","14.0"
1716,"2017-07-31T00:00:00","18.2"
1717,"2017-07-31T00:00:00","17.3"
1720,"2017-07-31T00:00:00","18.6"
2600,"2017-07-31T00:00:00","18.3"
2601,"2017-07-31T00:00:00","18.1"
2602,"2017-07-31T00:00:00","19.1"
2603,"2017-07-31T00:00:00","19.0"
2604,"2017-07-31T00:00:00","18.5"
2605,"2017-07-31T00:00:00","19.1"
2606,"2017-07-31T00:00:00","18.6"
2607,"2017-07-31T00:00:00","19.0"
2608,"2017-07-31T00:00:00","16.0"
2609,"2017-07-31T00:00:00","15.2"
2648,"2017-07-31T00:00:00","20.1"
3081,"2017-07-31T00:00:00","19.9"
3094,"2017-07-31T00:00:00","19.3"
1658,"2017-08-01T00:00:00","19.8"
1660,"2017-08-01T00:00:00","18.6"
1661,"2017-08-01T00:00:00","18.0"
1664,"2017-08-01T00:00:00","18.1"
1667,"2017-08-01T00:00:00","20.0"
1672,"2017-08-01T00:00:00","17.7"
1673,"2017-08-01T00:00:00","18.8"
1674,"2017-08-01T00:00:00","20.1"
1685,"2017-08-01T00:00:00","19.5"
1687,"2017-08-01T00:00:00","18.2"
1694,"2017-08-01T00:00:00","18.9"
1696,"2017-08-01T00:00:00","19.0"
1699,"2017-08-01T00:00:00","18.0"
1700,"2017-08-01T00:00:00","19.6"
1705,"2017-08-01T00:00:00","19.6"
1708,"2017-08-01T00:00:00","10.3"
1709,"2017-08-01T00:00:00","19.5"
1711,"2017-08-01T00:00:00","13.0"
1716,"2017-08-01T00:00:00","15.1"
1717,"2017-08-01T00:00:00","17.6"
1720,"2017-08-01T00:00:00","17.8"
2600,"2017-08-01T00:00:00","18.2"
2601,"2017-08-01T00:00:00","18.1"
2602,"2017-08-01T00:00:00","19.4"
2603,"2017-08-01T00:00:00","18.5"
2604,"2017-08-01T00:00:00","18.5"
2605,"2017-08-01T00:00:00","18.6"
2606,"2017-08-01T00:00:00","18.0"
2607,"2017-08-01T00:00:00","19.5"
2608,"2017-08-01T00:00:00","15.6"
2609,"2017-08-01T00:00:00","17.8"
2648,"2017-08-01T00:00:00","19.4"
3081,"2017-08-01T00:00:00","19.6"
3094,"2017-08-01T00:00:00","19.0"
1658,"2017-08-02T00:00:00","19.8"
1660,"2017-08-02T00:00:00","18.8"
1661,"2017-08-02T00:00:00","18.5"
1664,"2017-08-02T00:00:00","19.1"
1667,"2017-08-02T00:00:00","19.8"
1672,"2017-08-02T00:00:00","17.5"
1673,"2017-08-02T00:00:00","18.4"
1674,"2017-08-02T00:00:00","20.3"
1685,"2017-08-02T00:00:00","20.0"
1687,"2017-08-02T00:00:00","18.8"
1694,"2017-08-02T00:00:00","18.1"
1696,"2017-08-02T00:00:00","19.0"
1699,"2017-08-02T00:00:00","17.8"
1700,"2017-08-02T00:00:00","19.5"
1705,"2017-08-02T00:00:00","18.3"
1708,"2017-08-02T00:00:00","11.2"
1709,"2017-08-02T00:00:00","17.6"
1711,"2017-08-02T00:00:00","13.8"
1716,"2017-08-02T00:00:00","14.5"
1717,"2017-08-02T00:00:00","17.4"
1720,"2017-08-02T00:00:00","18.1"
2600,"2017-08-02T00:00:00","18.2"
2601,"2017-08-02T00:00:00","18.0"
2602,"2017-08-02T00:00:00","19.6"
2603,"2017-08-02T00:00:00","18.8"
2604,"2017-08-02T00:00:00","18.5"
2605,"2017-08-02T00:00:00","18.1"
2606,"2017-08-02T00:00:00","18.8"
2607,"2017-08-02T00:00:00","19.9"
2608,"2017-08-02T00:00:00","15.6"
2609,"2017-08-02T00:00:00","15.9"
2648,"2017-08-02T00:00:00","19.9"
3081,"2017-08-02T00:00:00","19.6"
3094,"2017-08-02T00:00:00","19.6"
1658,"2017-08-03T00:00:00","19.0"
1660,"2017-08-03T00:00:00","18.3"
1661,"2017-08-03T00:00:00","18.1"
1664,"2017-08-03T00:00:00","18.0"
1667,"2017-08-03T00:00:00","19.3"
1672,"2017-08-03T00:00:00","17.2"
1674,"2017-08-03T00:00:00","19.6"
1685,"2017-08-03T00:00:00","19.3"
1687,"2017-08-03T00:00:00","18.3"
1694,"2017-08-03T00:00:00","18.2"
1696,"2017-08-03T00:00:00","18.7"
1699,"2017-08-03T00:00:00","17.7"
1700,"2017-08-03T00:00:00","18.9"
1705,"2017-08-03T00:00:00","18.6"
1708,"2017-08-03T00:00:00","8.5"
1709,"2017-08-03T00:00:00","18.0"
1711,"2017-08-03T00:00:00","14.0"
1716,"2017-08-03T00:00:00","15.0"
1717,"2017-08-03T00:00:00","17.8"
1720,"2017-08-03T00:00:00","18.8"
2600,"2017-08-03T00:00:00","17.9"
2601,"2017-08-03T00:00:00","17.7"
2602,"2017-08-03T00:00:00","19.3"
2603,"2017-08-03T00:00:00","17.6"
2604,"2017-08-03T00:00:00","18.6"
2605,"2017-08-03T00:00:00","18.3"
2606,"2017-08-03T00:00:00","18.3"
2607,"2017-08-03T00:00:00","19.5"
2608,"2017-08-03T00:00:00","15.6"
2609,"2017-08-03T00:00:00","17.3"
2648,"2017-08-03T00:00:00","19.4"
3081,"2017-08-03T00:00:00","19.6"
3094,"2017-08-03T00:00:00","18.2"
1658,"2017-08-04T00:00:00","17.7"
1660,"2017-08-04T00:00:00","18.1"
1661,"2017-08-04T00:00:00","18.6"
1664,"2017-08-04T00:00:00","18.0"
1667,"2017-08-04T00:00:00","19.6"
1672,"2017-08-04T00:00:00","18.3"
1674,"2017-08-04T00:00:00","19.5"
1685,"2017-08-04T00:00:00","19.8"
1687,"2017-08-04T00:00:00","18.5"
1694,"2017-08-04T00:00:00","17.8"
1696,"2017-08-04T00:00:00","18.5"
1699,"2017-08-04T00:00:00","18.0"
1700,"2017-08-04T00:00:00","18.9"
1705,"2017-08-04T00:00:00","18.0"
1708,"2017-08-04T00:00:00","9.7"
1709,"2017-08-04T00:00:00","18.1"
1711,"2017-08-04T00:00:00","13.7"
1716,"2017-08-04T00:00:00","15.1"
1717,"2017-08-04T00:00:00","17.6"
1720,"2017-08-04T00:00:00","19.0"
2600,"2017-08-04T00:00:00","17.7"
2601,"2017-08-04T00:00:00","18.0"
2602,"2017-08-04T00:00:00","19.3"
2603,"2017-08-04T00:00:00","18.5"
2604,"2017-08-04T00:00:00","18.8"
2605,"2017-08-04T00:00:00","18.0"
2606,"2017-08-04T00:00:00","18.6"
2607,"2017-08-04T00:00:00","18.7"
2608,"2017-08-04T00:00:00","15.8"
2609,"2017-08-04T00:00:00","17.5"
2648,"2017-08-04T00:00:00","19.7"
3081,"2017-08-04T00:00:00","19.4"
3094,"2017-08-04T00:00:00","18.8"
1658,"2017-08-05T00:00:00","19.0"
1660,"2017-08-05T00:00:00","18.2"
1661,"2017-08-05T00:00:00","18.4"
1664,"2017-08-05T00:00:00","17.5"
1667,"2017-08-05T00:00:00","19.1"
1672,"2017-08-05T00:00:00","17.8"
1674,"2017-08-05T00:00:00","18.9"
1685,"2017-08-05T00:00:00","18.9"
1687,"2017-08-05T00:00:00","18.1"
1694,"2017-08-05T00:00:00","17.5"
1696,"2017-08-05T00:00:00","18.8"
1699,"2017-08-05T00:00:00","18.3"
1700,"2017-08-05T00:00:00","18.6"
1705,"2017-08-05T00:00:00","17.5"
1708,"2017-08-05T00:00:00","11.1"
1709,"2017-08-05T00:00:00","17.3"
1711,"2017-08-05T00:00:00","13.8"
1716,"2017-08-05T00:00:00","14.6"
1717,"2017-08-05T00:00:00","17.4"
1720,"2017-08-05T00:00:00","18.1"
2600,"2017-08-05T00:00:00","17.9"
2601,"2017-08-05T00:00:00","18.0"
2602,"2017-08-05T00:00:00","19.2"
2603,"2017-08-05T00:00:00","17.9"
2604,"2017-08-05T00:00:00","18.4"
2605,"2017-08-05T00:00:00","17.3"
2606,"2017-08-05T00:00:00","18.1"
2607,"2017-08-05T00:00:00","17.0"
2608,"2017-08-05T00:00:00","15.7"
2609,"2017-08-05T00:00:00","17.1"
2648,"2017-08-05T00:00:00","18.9"
3081,"2017-08-05T00:00:00","18.9"
3094,"2017-08-05T00:00:00","18.6"
1658,"2017-08-06T00:00:00","18.5"
1660,"2017-08-06T00:00:00","18.4"
1661,"2017-08-06T00:00:00","18.7"
1664,"2017-08-06T00:00:00","17.6"
1667,"2017-08-06T00:00:00","19.5"
1672,"2017-08-06T00:00:00","17.8"
1674,"2017-08-06T00:00:00","18.9"
1685,"2017-08-06T00:00:00","18.6"
1687,"2017-08-06T00:00:00","18.5"
1694,"2017-08-06T00:00:00","18.2"
1696,"2017-08-06T00:00:00","19.3"
1699,"2017-08-06T00:00:00","18.0"
1700,"2017-08-06T00:00:00","17.5"
1705,"2017-08-06T00:00:00","16.5"
1708,"2017-08-06T00:00:00","11.3"
1709,"2017-08-06T00:00:00","17.0"
1711,"2017-08-06T00:00:00","12.9"
1716,"2017-08-06T00:00:00","13.8"
1717,"2017-08-06T00:00:00","16.8"
1720,"2017-08-06T00:00:00","18.3"
2600,"2017-08-06T00:00:00","17.8"
2601,"2017-08-06T00:00:00","18.1"
2602,"2017-08-06T00:00:00","19.0"
2603,"2017-08-06T00:00:00","18.5"
2604,"2017-08-06T00:00:00","18.3"
2605,"2017-08-06T00:00:00","18.0"
2606,"2017-08-06T00:00:00","17.9"
2607,"2017-08-06T00:00:00","16.1"
2608,"2017-08-06T00:00:00","15.3"
2609,"2017-08-06T00:00:00","16.6"
2648,"2017-08-06T00:00:00","19.0"
3081,"2017-08-06T00:00:00","18.4"
3094,"2017-08-06T00:00:00","18.6"
1658,"2017-08-07T00:00:00","17.8"
1660,"2017-08-07T00:00:00","18.3"
1661,"2017-08-07T00:00:00","17.8"
1664,"2017-08-07T00:00:00","17.5"
1667,"2017-08-07T00:00:00","19.0"
1672,"2017-08-07T00:00:00","17.1"
1674,"2017-08-07T00:00:00","18.6"
1685,"2017-08-07T00:00:00","18.3"
1687,"2017-08-07T00:00:00","18.2"
1694,"2017-08-07T00:00:00","18.0"
1696,"2017-08-07T00:00:00","18.3"
1699,"2017-08-07T00:00:00","17.2"
1700,"2017-08-07T00:00:00","16.5"
1705,"2017-08-07T00:00:00","15.1"
1708,"2017-08-07T00:00:00","11.0"
1709,"2017-08-07T00:00:00","14.9"
1711,"2017-08-07T00:00:00","12.7"
1716,"2017-08-07T00:00:00","13.1"
1717,"2017-08-07T00:00:00","16.2"
1720,"2017-08-07T00:00:00","17.1"
2600,"2017-08-07T00:00:00","16.7"
2601,"2017-08-07T00:00:00","17.7"
2602,"2017-08-07T00:00:00","18.9"
2603,"2017-08-07T00:00:00","18.0"
2604,"2017-08-07T00:00:00","18.5"
2605,"2017-08-07T00:00:00","17.4"
2606,"2017-08-07T00:00:00","18.0"
2607,"2017-08-07T00:00:00","15.8"
2608,"2017-08-07T00:00:00","15.1"
2609,"2017-08-07T00:00:00","16.1"
2648,"2017-08-07T00:00:00","18.0"
3081,"2017-08-07T00:00:00","18.0"
3094,"2017-08-07T00:00:00","18.3"
1658,"2017-08-08T00:00:00","16.6"
1660,"2017-08-08T00:00:00","17.6"
1661,"2017-08-08T00:00:00","17.5"
1664,"2017-08-08T00:00:00","17.3"
1667,"2017-08-08T00:00:00","18.7"
1672,"2017-08-08T00:00:00","16.6"
1674,"2017-08-08T00:00:00","18.4"
1685,"2017-08-08T00:00:00","18.0"
1687,"2017-08-08T00:00:00","16.9"
1694,"2017-08-08T00:00:00","17.0"
1696,"2017-08-08T00:00:00","17.4"
1699,"2017-08-08T00:00:00","16.5"
1700,"2017-08-08T00:00:00","16.0"
1705,"2017-08-08T00:00:00","14.9"
1708,"2017-08-08T00:00:00","10.7"
1709,"2017-08-08T00:00:00","15.9"
1711,"2017-08-08T00:00:00","12.7"
1716,"2017-08-08T00:00:00","13.2"
1717,"2017-08-08T00:00:00","16.2"
1720,"2017-08-08T00:00:00","16.3"
2600,"2017-08-08T00:00:00","16.6"
2601,"2017-08-08T00:00:00","17.6"
2602,"2017-08-08T00:00:00","18.6"
2603,"2017-08-08T00:00:00","17.0"
2604,"2017-08-08T00:00:00","18.1"
2605,"2017-08-08T00:00:00","17.3"
2606,"2017-08-08T00:00:00","17.3"
2607,"2017-08-08T00:00:00","15.7"
2608,"2017-08-08T00:00:00","15.3"
2609,"2017-08-08T00:00:00","15.9"
2648,"2017-08-08T00:00:00","17.9"
3081,"2017-08-08T00:00:00","18.1"
3094,"2017-08-08T00:00:00","18.3"
1658,"2017-08-09T00:00:00","17.4"
1660,"2017-08-09T00:00:00","17.6"
1661,"2017-08-09T00:00:00","17.2"
1664,"2017-08-09T00:00:00","17.5"
1667,"2017-08-09T00:00:00","19.2"
1672,"2017-08-09T00:00:00","17.0"
1674,"2017-08-09T00:00:00","19.3"
1685,"2017-08-09T00:00:00","18.3"
1687,"2017-08-09T00:00:00","16.9"
1694,"2017-08-09T00:00:00","17.4"
1696,"2017-08-09T00:00:00","17.3"
1699,"2017-08-09T00:00:00","16.8"
1700,"2017-08-09T00:00:00","16.9"
1705,"2017-08-09T00:00:00","16.0"
1708,"2017-08-09T00:00:00","11.5"
1709,"2017-08-09T00:00:00","16.3"
1711,"2017-08-09T00:00:00","13.6"
1716,"2017-08-09T00:00:00","14.3"
1717,"2017-08-09T00:00:00","16.6"
1720,"2017-08-09T00:00:00","16.6"
2600,"2017-08-09T00:00:00","17.0"
2601,"2017-08-09T00:00:00","17.7"
2602,"2017-08-09T00:00:00","18.8"
2603,"2017-08-09T00:00:00","17.7"
2604,"2017-08-09T00:00:00","17.9"
2605,"2017-08-09T00:00:00","17.6"
2606,"2017-08-09T00:00:00","17.6"
2607,"2017-08-09T00:00:00","16.6"
2608,"2017-08-09T00:00:00","15.3"
2609,"2017-08-09T00:00:00","15.6"
2648,"2017-08-09T00:00:00","18.5"
3081,"2017-08-09T00:00:00","18.6"
3094,"2017-08-09T00:00:00","18.6"
1658,"2017-08-10T00:00:00","17.8"
1660,"2017-08-10T00:00:00","18.0"
1661,"2017-08-10T00:00:00","17.5"
1664,"2017-08-10T00:00:00","17.7"
1667,"2017-08-10T00:00:00","18.8"
1672,"2017-08-10T00:00:00","16.8"
1673,"2017-08-10T00:00:00","18.2"
1674,"2017-08-10T00:00:00","19.7"
1685,"2017-08-10T00:00:00","18.8"
1687,"2017-08-10T00:00:00","17.7"
1694,"2017-08-10T00:00:00","18.5"
1696,"2017-08-10T00:00:00","17.5"
1699,"2017-08-10T00:00:00","17.4"
1700,"2017-08-10T00:00:00","17.7"
1705,"2017-08-10T00:00:00","16.7"
1708,"2017-08-10T00:00:00","10.9"
1709,"2017-08-10T00:00:00","17.4"
1711,"2017-08-10T00:00:00","13.6"
1716,"2017-08-10T00:00:00","14.4"
1717,"2017-08-10T00:00:00","16.6"
1720,"2017-08-10T00:00:00","17.1"
2600,"2017-08-10T00:00:00","17.2"
2601,"2017-08-10T00:00:00","17.6"
2602,"2017-08-10T00:00:00","19.0"
2603,"2017-08-10T00:00:00","18.2"
2604,"2017-08-10T00:00:00","18.3"
2605,"2017-08-10T00:00:00","17.4"
2606,"2017-08-10T00:00:00","17.9"
2607,"2017-08-10T00:00:00","17.7"
2608,"2017-08-10T00:00:00","15.1"
2609,"2017-08-10T00:00:00","15.1"
2648,"2017-08-10T00:00:00","19.2"
3081,"2017-08-10T00:00:00","19.6"
3094,"2017-08-10T00:00:00","19.1"
1658,"2017-08-11T00:00:00","17.6"
1660,"2017-08-11T00:00:00","18.0"
1661,"2017-08-11T00:00:00","17.5"
1664,"2017-08-11T00:00:00","18.1"
1667,"2017-08-11T00:00:00","19.3"
1672,"2017-08-11T00:00:00","16.8"
1673,"2017-08-11T00:00:00","17.8"
1674,"2017-08-11T00:00:00","19.4"
1685,"2017-08-11T00:00:00","18.3"
1687,"2017-08-11T00:00:00","17.6"
1694,"2017-08-11T00:00:00","17.4"
1696,"2017-08-11T00:00:00","17.2"
1699,"2017-08-11T00:00:00","16.5"
1700,"2017-08-11T00:00:00","17.1"
1705,"2017-08-11T00:00:00","16.5"
1708,"2017-08-11T00:00:00","11.5"
1709,"2017-08-11T00:00:00","17.2"
1711,"2017-08-11T00:00:00","13.8"
1716,"2017-08-11T00:00:00","14.8"
1717,"2017-08-11T00:00:00","16.3"
1720,"2017-08-11T00:00:00","16.6"
2600,"2017-08-11T00:00:00","16.9"
2601,"2017-08-11T00:00:00","17.5"
2602,"2017-08-11T00:00:00","19.3"
2603,"2017-08-11T00:00:00","17.5"
2604,"2017-08-11T00:00:00","18.2"
2605,"2017-08-11T00:00:00","17.4"
2606,"2017-08-11T00:00:00","18.1"
2607,"2017-08-11T00:00:00","16.0"
2608,"2017-08-11T00:00:00","15.3"
2609,"2017-08-11T00:00:00","15.6"
2648,"2017-08-11T00:00:00","18.8"
3081,"2017-08-11T00:00:00","18.9"
3094,"2017-08-11T00:00:00","18.3"
1658,"2017-08-12T00:00:00","17.7"
1660,"2017-08-12T00:00:00","18.2"
1661,"2017-08-12T00:00:00","17.5"
1664,"2017-08-12T00:00:00","18.0"
1667,"2017-08-12T00:00:00","20.0"
1672,"2017-08-12T00:00:00","17.4"
1673,"2017-08-12T00:00:00","18.1"
1674,"2017-08-12T00:00:00","20.0"
1685,"2017-08-12T00:00:00","19.4"
1687,"2017-08-12T00:00:00","18.0"
1694,"2017-08-12T00:00:00","18.0"
1696,"2017-08-12T00:00:00","17.6"
1699,"2017-08-12T00:00:00","16.6"
1700,"2017-08-12T00:00:00","17.4"
1705,"2017-08-12T00:00:00","16.2"
1708,"2017-08-12T00:00:00","11.9"
1709,"2017-08-12T00:00:00","17.3"
1711,"2017-08-12T00:00:00","13.3"
1716,"2017-08-12T00:00:00","14.8"
1717,"2017-08-12T00:00:00","16.2"
1720,"2017-08-12T00:00:00","17.5"
2600,"2017-08-12T00:00:00","17.7"
2601,"2017-08-12T00:00:00","17.8"
2602,"2017-08-12T00:00:00","19.2"
2603,"2017-08-12T00:00:00","18.2"
2604,"2017-08-12T00:00:00","18.2"
2605,"2017-08-12T00:00:00","18.0"
2606,"2017-08-12T00:00:00","18.4"
2607,"2017-08-12T00:00:00","16.6"
2608,"2017-08-12T00:00:00","15.1"
2609,"2017-08-12T00:00:00","15.3"
2648,"2017-08-12T00:00:00","19.9"
3081,"2017-08-12T00:00:00","19.3"
3094,"2017-08-12T00:00:00","19.5"
1658,"2017-08-13T00:00:00","18.3"
1660,"2017-08-13T00:00:00","18.6"
1661,"2017-08-13T00:00:00","17.7"
1664,"2017-08-13T00:00:00","18.4"
1667,"2017-08-13T00:00:00","20.0"
1672,"2017-08-13T00:00:00","17.8"
1673,"2017-08-13T00:00:00","18.9"
1674,"2017-08-13T00:00:00","20.1"
1685,"2017-08-13T00:00:00","19.3"
1687,"2017-08-13T00:00:00","18.5"
1694,"2017-08-13T00:00:00","18.8"
1696,"2017-08-13T00:00:00","18.0"
1699,"2017-08-13T00:00:00","17.3"
1700,"2017-08-13T00:00:00","17.5"
1705,"2017-08-13T00:00:00","17.6"
1708,"2017-08-13T00:00:00","11.7"
1709,"2017-08-13T00:00:00","17.3"
1711,"2017-08-13T00:00:00","13.0"
